"id_attempts","word_sent","position_array","right_letters_in_wrong_positions","score","id_game","try_datetime_Arr[0]","try_datetime_Arr[1]"
568,"tripulacion","[False, False, False, False, True, False, True, True, True, True, True]","t_r",0.6363636363636364,"62d4ba0b1251332fdf164d59","2022-07-18","01:40:29.260064"
569,"facturacion","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba0b1251332fdf164d59","2022-07-18","01:40:30.237348"
570,"computables","[True, True, True, True, False, False, False, False, False, False, False]","e_s",0.5454545454545454,"62d4ba101251332fdf164d5e","2022-07-18","01:40:33.037297"
571,"comprensivo","[True, True, True, True, True, True, True, True, True, False, False]","o",0.9090909090909091,"62d4ba101251332fdf164d5e","2022-07-18","01:40:34.023036"
572,"comprension","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba101251332fdf164d5e","2022-07-18","01:40:34.963327"
573,"computadores","[False, False, False, False, False, False, False, False, True, True, True, True]","c_u_t_a",0.4166666666666667,"62d4ba141251332fdf164d63","2022-07-18","01:40:37.777307"
574,"agricultores","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba141251332fdf164d63","2022-07-18","01:40:38.757301"
575,"ciertas","[False, False, False, False, False, False, False]","i_e_t_s",0.2857142857142857,"62d4ba181251332fdf164d67","2022-07-18","01:40:41.502953"
576,"destino","[False, True, False, False, True, False, False]","s_t_n_o",0.42857142857142855,"62d4ba181251332fdf164d67","2022-07-18","01:40:42.417351"
577,"tension","[True, True, True, True, True, True, True]","",1,"62d4ba181251332fdf164d67","2022-07-18","01:40:43.283925"
578,"cultivados","[False, False, False, False, False, False, False, False, False, True]","c_l_t_a",0.2,"62d4ba1d1251332fdf164d6c","2022-07-18","01:40:46.080335"
579,"arcangeles","[True, False, False, False, False, False, False, True, True, True]","c_a_e",0.6,"62d4ba1d1251332fdf164d6c","2022-07-18","01:40:47.137567"
580,"aceptables","[True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba1d1251332fdf164d6c","2022-07-18","01:40:48.103961"
581,"cambridge","[True, False, False, False, False, False, False, True, False]","a",0.3333333333333333,"62d4ba221251332fdf164d71","2022-07-18","01:40:50.923071"
582,"changunga","[True, True, True, True, True, True, True, True, True]","",1,"62d4ba221251332fdf164d71","2022-07-18","01:40:52.058557"
583,"cambio","[False, False, False, False, True, False]","a_m",0.3333333333333333,"62d4ba261251332fdf164d75","2022-07-18","01:40:55.022777"
584,"persia","[True, False, False, False, True, True]","e_r",0.6666666666666666,"62d4ba261251332fdf164d75","2022-07-18","01:40:55.923392"
585,"previa","[True, True, True, False, True, True]","",0.8333333333333334,"62d4ba261251332fdf164d75","2022-07-18","01:40:56.800255"
586,"premia","[True, True, True, True, True, True]","",1,"62d4ba261251332fdf164d75","2022-07-18","01:40:57.637417"
587,"duracion","[False, False, False, False, False, False, False, False]","a_c_i_o",0.375,"62d4ba2b1251332fdf164d7b","2022-07-18","01:41:00.497466"
588,"poeticas","[False, False, False, False, False, False, False, False]","o_e_i_c_a",0.25,"62d4ba2b1251332fdf164d7b","2022-07-18","01:41:02.100368"
589,"giacobbe","[True, True, True, True, True, True, True, True]","",1,"62d4ba2b1251332fdf164d7b","2022-07-18","01:41:03.043875"
590,"superpoblacion","[False, False, False, True, False, False, False, False, False, False, False, False, False, False]","o_l_a_c_i_n",0.21428571428571427,"62d4ba311251332fdf164d80","2022-07-18","01:41:06.320043"
591,"colectivamente","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba311251332fdf164d80","2022-07-18","01:41:07.359965"
592,"cuestionable","[False, True, False, False, False, True, True, False, False, False, False, False]","e_s_a",0.3333333333333333,"62d4ba351251332fdf164d84","2022-07-18","01:41:10.200344"
593,"superioridad","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba351251332fdf164d84","2022-07-18","01:41:11.220294"
594,"punto","[False, False, False, False, False]","n_t_o",0.4,"62d4ba381251332fdf164d88","2022-07-18","01:41:13.823728"
595,"estan","[False, True, True, False, True]","a",0.6,"62d4ba381251332fdf164d88","2022-07-18","01:41:14.677526"
596,"aston","[True, True, True, True, True]","",1,"62d4ba381251332fdf164d88","2022-07-18","01:41:15.560362"
597,"descubria","[False, False, False, False, False, False, False, False, False]","d_e_s_u_r_a",0.3333333333333333,"62d4ba3d1251332fdf164d8d","2022-07-18","01:41:18.520229"
598,"argumento","[True, False, False, False, False, False, False, False, False]","r_u_e",0.3333333333333333,"62d4ba3d1251332fdf164d8d","2022-07-18","01:41:19.520920"
599,"ayudarles","[True, True, True, True, True, True, True, True, True]","",1,"62d4ba3d1251332fdf164d8d","2022-07-18","01:41:20.460594"
600,"ciertas","[True, False, False, True, False, False, False]","a",0.2857142857142857,"62d4ba421251332fdf164d92","2022-07-18","01:41:23.492377"
601,"cobrado","[True, False, False, True, False, False, False]","o_a",0.42857142857142855,"62d4ba421251332fdf164d92","2022-07-18","01:41:24.460253"
602,"carroña","[True, True, True, True, True, True, True]","",1,"62d4ba421251332fdf164d92","2022-07-18","01:41:25.300441"
603,"cambio","[False, False, False, False, False, False]","c_i_o",0.5,"62d4ba471251332fdf164d97","2022-07-18","01:41:28.020774"
604,"vuelos","[False, False, False, False, True, False]","",0.16666666666666666,"62d4ba471251332fdf164d97","2022-07-18","01:41:28.960245"
605,"opcion","[False, False, True, True, True, True]","o",0.8333333333333334,"62d4ba471251332fdf164d97","2022-07-18","01:41:29.800411"
606,"nocion","[True, True, True, True, True, True]","",1,"62d4ba471251332fdf164d97","2022-07-18","01:41:30.637527"
607,"cambio","[False, True, False, False, False, True]","c_m_i",0.5,"62d4ba4c1251332fdf164d9d","2022-07-18","01:41:33.537502"
608,"manejo","[True, True, False, False, False, True]","",0.5,"62d4ba4c1251332fdf164d9d","2022-07-18","01:41:34.404114"
609,"macizo","[True, True, False, True, False, True]","c",0.6666666666666666,"62d4ba4c1251332fdf164d9d","2022-07-18","01:41:35.282424"
610,"magico","[True, True, True, True, True, True]","",1,"62d4ba4c1251332fdf164d9d","2022-07-18","01:41:36.098393"
611,"ciertas","[True, False, False, False, False, True, False]","i_r",0.42857142857142855,"62d4ba521251332fdf164da3","2022-07-18","01:41:39.382751"
612,"confiar","[True, True, True, True, True, True, True]","",1,"62d4ba521251332fdf164da3","2022-07-18","01:41:40.317487"
613,"categorizando","[False, False, False, False, False, False, False, True, False, True, True, True, True]","c_e_r",0.46153846153846156,"62d4ba561251332fdf164da7","2022-07-18","01:41:43.160112"
614,"reivindicando","[True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba561251332fdf164da7","2022-07-18","01:41:44.184511"
615,"duracion","[False, False, False, False, False, False, False, True]","a_i",0.375,"62d4ba5a1251332fdf164dab","2022-07-18","01:41:47.004662"
616,"empiezan","[False, False, False, False, False, False, True, True]","e_i",0.5,"62d4ba5a1251332fdf164dab","2022-07-18","01:41:47.998995"
617,"viajaban","[False, False, False, False, False, False, True, True]","i_a",0.375,"62d4ba5a1251332fdf164dab","2022-07-18","01:41:48.863198"
618,"asientan","[True, True, True, True, True, True, True, True]","",1,"62d4ba5a1251332fdf164dab","2022-07-18","01:41:49.744087"
619,"ciertas","[False, False, False, False, False, True, False]","c_e_r_s",0.2857142857142857,"62d4ba5f1251332fdf164db1","2022-07-18","01:41:52.680339"
620,"mejoran","[False, False, False, False, False, True, False]","e_r",0.2857142857142857,"62d4ba5f1251332fdf164db1","2022-07-18","01:41:53.624247"
621,"gradual","[False, False, False, False, False, True, False]","r_a_l",0.2857142857142857,"62d4ba5f1251332fdf164db1","2022-07-18","01:41:54.557792"
622,"excavar","[True, False, True, True, False, True, True]","",0.7142857142857143,"62d4ba5f1251332fdf164db1","2022-07-18","01:41:55.463902"
623,"escapar","[True, True, True, True, False, True, True]","",0.8571428571428571,"62d4ba5f1251332fdf164db1","2022-07-18","01:41:56.280753"
624,"migraciones","[False, False, False, False, False, False, False, False, True, False, False]","i_a_o",0.18181818181818182,"62d4ba661251332fdf164db8","2022-07-18","01:41:59.160440"
625,"totalizando","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba661251332fdf164db8","2022-07-18","01:42:00.438475"
626,"duracion","[True, False, False, False, False, True, False, False]","a_o",0.25,"62d4ba6a1251332fdf164dbc","2022-07-18","01:42:04.077791"
627,"deposito","[True, True, False, True, False, True, False, False]","",0.5,"62d4ba6a1251332fdf164dbc","2022-07-18","01:42:05.557768"
628,"demolida","[True, True, True, True, True, True, True, True]","",1,"62d4ba6a1251332fdf164dbc","2022-07-18","01:42:06.513772"
629,"ciertas","[False, False, False, False, False, False, False]","e_r_t_a",0.2857142857142857,"62d4ba701251332fdf164dc1","2022-07-18","01:42:09.678014"
630,"volumen","[False, False, False, False, False, False, False]","e_n",0.2857142857142857,"62d4ba701251332fdf164dc1","2022-07-18","01:42:10.917820"
631,"bandera","[False, True, False, False, False, False, True]","b_n_e_r",0.5714285714285714,"62d4ba701251332fdf164dc1","2022-07-18","01:42:12.063641"
632,"fayenza","[False, True, False, True, False, False, True]","n",0.5714285714285714,"62d4ba701251332fdf164dc1","2022-07-18","01:42:13.100658"
633,"taberna","[True, True, True, True, True, True, True]","",1,"62d4ba701251332fdf164dc1","2022-07-18","01:42:14.037751"
634,"cortas","[False, False, False, False, False, False]","o_r_s",0.3333333333333333,"62d4ba771251332fdf164dc8","2022-07-18","01:42:16.882529"
635,"suplir","[False, False, False, False, False, True]","s",0.16666666666666666,"62d4ba771251332fdf164dc8","2022-07-18","01:42:18.328893"
636,"dyeser","[False, False, False, True, False, True]","",0.16666666666666666,"62d4ba771251332fdf164dc8","2022-07-18","01:42:19.217868"
637,"grosor","[True, True, True, True, True, True]","",1,"62d4ba771251332fdf164dc8","2022-07-18","01:42:20.044537"
638,"migraciones","[False, False, False, False, False, False, False, True, False, False, True]","m_i_a_e",0.36363636363636365,"62d4ba7e1251332fdf164dce","2022-07-18","01:42:23.221375"
639,"semileñosas","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ba7e1251332fdf164dce","2022-07-18","01:42:24.200513"
640,"cultivos","[True, False, False, False, False, False, False, True]","t_o",0.375,"62d4ba811251332fdf164dd2","2022-07-18","01:42:27.000438"
641,"cornetas","[True, True, False, False, False, True, False, True]","e_a",0.5,"62d4ba811251332fdf164dd2","2022-07-18","01:42:27.957730"
642,"combates","[True, True, True, True, True, True, True, True]","",1,"62d4ba811251332fdf164dd2","2022-07-18","01:42:28.840237"
643,"descubria","[False, True, False, False, False, False, False, False, True]","b_r",0.2222222222222222,"62d4ba861251332fdf164dd7","2022-07-18","01:42:31.740665"
644,"petralona","[False, True, True, False, False, False, False, False, True]","r_a_o_n",0.5555555555555556,"62d4ba861251332fdf164dd7","2022-07-18","01:42:32.800521"
645,"retornaba","[True, True, True, True, True, True, True, True, True]","",1,"62d4ba861251332fdf164dd7","2022-07-18","01:42:33.683376"
646,"punto","[False, False, False, False, False]","t",0.2,"62d4ba8b1251332fdf164ddc","2022-07-18","01:42:36.485768"
647,"tales","[False, False, False, False, False]","t_a_l_e",0.6,"62d4ba8b1251332fdf164ddc","2022-07-18","01:42:37.360358"
648,"decir","[False, False, False, False, False]","e_r",0.2,"62d4ba8b1251332fdf164ddc","2022-07-18","01:42:38.177766"
649,"grave","[False, False, False, False, True]","r_a",0.4,"62d4ba8b1251332fdf164ddc","2022-07-18","01:42:39.000645"
650,"altre","[True, True, True, True, True]","",1,"62d4ba8b1251332fdf164ddc","2022-07-18","01:42:39.837752"
651,"cortas","[True, False, False, False, False, False]","o_r",0.3333333333333333,"62d4ba911251332fdf164de3","2022-07-18","01:42:42.577824"
652,"cumple","[True, False, True, False, False, False]","",0.3333333333333333,"62d4ba911251332fdf164de3","2022-07-18","01:42:43.497537"
653,"cimbro","[True, True, True, True, True, True]","",1,"62d4ba911251332fdf164de3","2022-07-18","01:42:44.377773"
654,"reducia","[False, False, False, False, False, False, True]","e_i",0.42857142857142855,"62d4ba961251332fdf164de8","2022-07-18","01:42:47.138089"
655,"exitosa","[True, False, False, False, False, False, True]","i",0.42857142857142855,"62d4ba961251332fdf164de8","2022-07-18","01:42:48.083004"
656,"empieza","[True, False, False, False, False, False, True]","m_i_e",0.5714285714285714,"62d4ba961251332fdf164de8","2022-07-18","01:42:48.981259"
657,"enemiga","[True, True, True, True, True, True, True]","",1,"62d4ba961251332fdf164de8","2022-07-18","01:42:49.860872"
658,"cortas","[True, False, True, False, False, True]","a",0.5,"62d4ba9b1251332fdf164dee","2022-07-18","01:42:52.601461"
659,"carnes","[True, True, True, True, True, True]","",1,"62d4ba9b1251332fdf164dee","2022-07-18","01:42:53.480934"
660,"punto","[False, False, False, True, False]","",0.2,"62d4ba9f1251332fdf164df2","2022-07-18","01:42:56.602076"
661,"vista","[False, False, True, True, True]","",0.6,"62d4ba9f1251332fdf164df2","2022-07-18","01:42:57.510918"
662,"mesta","[True, True, True, True, True]","",1,"62d4ba9f1251332fdf164df2","2022-07-18","01:42:58.324159"
663,"ciertas","[False, True, False, False, False, False, False]","e_r",0.42857142857142855,"62d4baa41251332fdf164df7","2022-07-18","01:43:01.483801"
664,"hiberno","[False, True, False, True, True, False, False]","n_o",0.5714285714285714,"62d4baa41251332fdf164df7","2022-07-18","01:43:02.437988"
665,"dijeron","[True, True, True, True, True, True, True]","",1,"62d4baa41251332fdf164df7","2022-07-18","01:43:03.300497"
666,"duracion","[False, False, False, False, False, False, False, False]","a_i",0.25,"62d4baa91251332fdf164dfc","2022-07-18","01:43:06.163275"
667,"limpieza","[False, False, False, False, False, False, False, True]","l_i_e",0.375,"62d4baa91251332fdf164dfc","2022-07-18","01:43:07.224314"
668,"wesfalia","[True, True, True, True, True, True, True, True]","",1,"62d4baa91251332fdf164dfc","2022-07-18","01:43:08.120900"
669,"cultivos","[False, False, False, False, False, False, False, False]","u_s",0.125,"62d4baad1251332fdf164e01","2022-07-18","01:43:10.957745"
670,"expresan","[False, False, False, False, False, False, False, True]","e_p_r_e_s",0.625,"62d4baad1251332fdf164e01","2022-07-18","01:43:11.937945"
671,"presumen","[True, True, True, True, True, True, True, True]","",1,"62d4baad1251332fdf164e01","2022-07-18","01:43:12.800755"
672,"computables","[False, False, True, True, False, False, False, False, False, False, False]","c_a_l_s",0.2727272727272727,"62d4bab21251332fdf164e06","2022-07-18","01:43:15.437969"
673,"simplifican","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4bab21251332fdf164e06","2022-07-18","01:43:16.384111"
674,"cortas","[False, False, True, False, False, True]","c_o_a",0.5,"62d4bab61251332fdf164e0a","2022-07-18","01:43:19.144180"
675,"marcos","[False, True, True, True, True, True]","",0.8333333333333334,"62d4bab61251332fdf164e0a","2022-07-18","01:43:19.998240"
676,"barcos","[True, True, True, True, True, True]","",1,"62d4bab61251332fdf164e0a","2022-07-18","01:43:20.863106"
677,"cabo","[False, False, False, False]","o",0.25,"62d4baba1251332fdf164e0f","2022-07-18","01:43:23.644389"
678,"pues","[False, True, False, False]","",0.25,"62d4baba1251332fdf164e0f","2022-07-18","01:43:24.500541"
679,"ruiz","[False, True, False, False]","",0.25,"62d4baba1251332fdf164e0f","2022-07-18","01:43:25.320627"
680,"huon","[True, True, True, True]","",1,"62d4baba1251332fdf164e0f","2022-07-18","01:43:26.101188"
681,"migraciones","[False, False, False, False, False, False, False, False, False, False, False]","i_r_a_c_n_e",0.2727272727272727,"62d4cc73f1686d769005856a","2022-07-18","02:59:00.296384"
682,"turbulencia","[False, False, False, False, False, False, False, False, False, False, False]","r_e_n_c_i_a",0.5454545454545454,"62d4cc73f1686d769005856a","2022-07-18","02:59:01.373277"
683,"reverenciar","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4cc73f1686d769005856a","2022-07-18","02:59:02.350230"
684,"cultivados","[False, False, False, False, False, False, False, False, False, False]","a_d_o",0.1,"62d4cc79f1686d769005856f","2022-07-18","02:59:06.774710"
685,"renombrada","[False, False, False, False, False, False, False, False, False, False]","r_e_o_m_b_r_a_d",0.5,"62d4cc79f1686d769005856f","2022-07-18","02:59:07.834502"
686,"bombardero","[True, True, True, True, True, True, True, True, True, True]","",1,"62d4cc79f1686d769005856f","2022-07-18","02:59:08.694680"
687,"cabo","[False, False, False, False]","a_o",0.25,"62d4cc7ef1686d7690058574","2022-07-18","02:59:11.459184"
688,"zona","[False, True, False, True]","",0.5,"62d4cc7ef1686d7690058574","2022-07-18","02:59:12.291607"
689,"toda","[True, True, False, True]","",0.75,"62d4cc7ef1686d7690058574","2022-07-18","02:59:13.114810"
690,"toma","[True, True, False, True]","",0.75,"62d4cc7ef1686d7690058574","2022-07-18","02:59:13.914468"
691,"tora","[True, True, True, True]","",1,"62d4cc7ef1686d7690058574","2022-07-18","02:59:14.737388"
692,"museografia","[False, False, False, False, False, False, False, True, False, True, False]","u_o_r_a",0.2727272727272727,"62d4cc84f1686d769005857b","2022-07-18","02:59:17.438769"
693,"vocabulario","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4cc84f1686d769005857b","2022-07-18","02:59:18.417706"
694,"cortas","[False, True, True, False, False, False]","",0.3333333333333333,"62d4cc88f1686d769005857f","2022-07-18","02:59:21.051200"
695,"norvig","[False, True, True, False, False, False]","n_g",0.3333333333333333,"62d4cc88f1686d769005857f","2022-07-18","02:59:21.934293"
696,"gordon","[True, True, True, True, True, True]","",1,"62d4cc88f1686d769005857f","2022-07-18","02:59:22.814690"
697,"cortas","[False, False, False, False, False, False]","r_t",0.16666666666666666,"62d4cc8cf1686d7690058584","2022-07-18","02:59:25.617719"
698,"ludwig","[False, False, False, False, False, False]","d",0.16666666666666666,"62d4cc8cf1686d7690058584","2022-07-18","02:59:26.459521"
699,"frente","[False, False, False, False, False, False]","r_e_n_t_e",0.3333333333333333,"62d4cc8cf1686d7690058584","2022-07-18","02:59:27.334444"
700,"vender","[False, True, True, True, True, True]","",0.8333333333333334,"62d4cc8cf1686d7690058584","2022-07-18","02:59:28.151527"
701,"tender","[True, True, True, True, True, True]","",1,"62d4cc8cf1686d7690058584","2022-07-18","02:59:28.958371"
702,"descubria","[False, False, False, False, False, False, True, False, False]","e_s_i_a",0.2222222222222222,"62d4cc93f1686d769005858b","2022-07-18","02:59:32.179738"
703,"militares","[False, False, False, False, False, False, True, True, True]","i_a",0.5555555555555556,"62d4cc93f1686d769005858b","2022-07-18","02:59:33.291535"
704,"invasores","[True, True, True, True, True, True, True, True, True]","",1,"62d4cc93f1686d769005858b","2022-07-18","02:59:34.578960"
705,"meticulosa","[False, False, False, False, False, False, False, False, False, True]","i_o",0.2,"62d4cc98f1686d7690058590","2022-07-18","02:59:37.358927"
706,"organizada","[True, True, True, True, True, True, True, True, False, True]","",0.9,"62d4cc98f1686d7690058590","2022-07-18","02:59:38.537346"
707,"organizaba","[True, True, True, True, True, True, True, True, True, True]","",1,"62d4cc98f1686d7690058590","2022-07-18","02:59:39.411556"
708,"migraciones","[True, False, False, False, False, False, False, False, False, False, True]","i_r_o_n_e",0.45454545454545453,"62d4cc9df1686d7690058595","2022-07-18","02:59:42.217367"
709,"monoliteros","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4cc9df1686d7690058595","2022-07-18","02:59:43.197353"
710,"cabo","[False, True, False, True]","",0.5,"62d4cca1f1686d7690058599","2022-07-18","02:59:46.038785"
712,"ramo","[False, True, False, True]","m",0.5,"62d4cca1f1686d7690058599","2022-07-18","02:59:47.711699"
713,"mano","[True, True, False, True]","",0.75,"62d4cca1f1686d7690058599","2022-07-18","02:59:48.554610"
714,"mayo","[True, True, False, True]","",0.75,"62d4cca1f1686d7690058599","2022-07-18","02:59:49.418823"
715,"macedonia","[False, False, False, True, False, False, False, True, True]","a",0.3333333333333333,"62d4cca7f1686d76900585a0","2022-07-18","02:59:52.251659"
716,"superaria","[True, True, True, True, True, True, True, True, True]","",1,"62d4cca7f1686d76900585a0","2022-07-18","02:59:53.254637"
717,"punto","[False, False, False, False, False]","t",0.2,"62d4ccabf1686d76900585a4","2022-07-18","02:59:56.394584"
718,"tales","[True, False, False, True, True]","",0.6,"62d4ccabf1686d76900585a4","2022-07-18","02:59:57.451569"
719,"times","[True, True, True, True, True]","",1,"62d4ccabf1686d76900585a4","2022-07-18","02:59:58.414822"
720,"computadores","[False, False, False, False, False, False, False, False, False, False, False, False]","c_o_t_a_d_r_s",0.25,"62d4ccb0f1686d76900585a9","2022-07-18","03:00:01.719802"
721,"historicidad","[True, True, False, False, True, False, False, False, False, False, False, False]","s_t_r_i_c_d_a",0.5833333333333334,"62d4ccb0f1686d76900585a9","2022-07-18","03:00:03.157883"
722,"hidrostatica","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4ccb0f1686d76900585a9","2022-07-18","03:00:04.191217"
723,"averiguo","[False, False, False, False, False, False, False, False]","a_r_i_g_u",0.375,"62d4ccb6f1686d76900585ae","2022-07-18","03:00:07.632614"
724,"inaugura","[True, True, True, True, True, True, True, True]","",1,"62d4ccb6f1686d76900585ae","2022-07-18","03:00:08.852931"
725,"cultivos","[False, False, False, False, False, False, False, False]","c_o",0.25,"62d4ccbdf1686d76900585b2","2022-07-18","03:00:14.359008"
726,"manfredo","[True, True, False, False, False, False, True, True]","r",0.625,"62d4ccbdf1686d76900585b2","2022-07-18","03:00:15.735989"
727,"marchado","[True, True, True, True, True, True, True, True]","",1,"62d4ccbdf1686d76900585b2","2022-07-18","03:00:17.192959"
728,"ciertas","[False, False, False, False, False, False, False]","t_a",0.2857142857142857,"62d4ccc4f1686d76900585b7","2022-07-18","03:00:21.952993"
729,"mantuvo","[True, False, True, True, False, False, False]","a_o",0.42857142857142855,"62d4ccc4f1686d76900585b7","2022-07-18","03:00:23.103558"
730,"montoya","[True, True, True, True, False, False, True]","",0.7142857142857143,"62d4ccc4f1686d76900585b7","2022-07-18","03:00:24.100300"
731,"montaña","[True, True, True, True, True, False, True]","",0.8571428571428571,"62d4ccc4f1686d76900585b7","2022-07-18","03:00:25.116217"
732,"montada","[True, True, True, True, True, True, True]","",1,"62d4ccc4f1686d76900585b7","2022-07-18","03:00:26.075680"
733,"avion","[False, False, False, False, False]","i_o",0.4,"62d4ccccf1686d76900585be","2022-07-18","03:00:29.112897"
734,"juego","[False, False, False, False, True]","",0.2,"62d4ccccf1686d76900585be","2022-07-18","03:00:29.992797"
735,"libio","[False, False, False, True, True]","",0.4,"62d4ccccf1686d76900585be","2022-07-18","03:00:30.952835"
736,"socio","[False, True, False, True, True]","c",0.6,"62d4ccccf1686d76900585be","2022-07-18","03:00:31.797158"
737,"tokio","[False, True, False, True, True]","",0.6,"62d4ccccf1686d76900585be","2022-07-18","03:00:32.672969"
738,"cambio","[False, False, False, False, False, True]","c_a",0.5,"62d4ccd2f1686d76900585c5","2022-07-18","03:00:35.792936"
739,"asunto","[False, True, False, False, False, True]","a",0.3333333333333333,"62d4ccd2f1686d76900585c5","2022-07-18","03:00:36.692929"
740,"eslavo","[True, True, False, True, False, True]","",0.6666666666666666,"62d4ccd2f1686d76900585c5","2022-07-18","03:00:37.596012"
741,"escaño","[True, True, True, True, True, True]","",1,"62d4ccd2f1686d76900585c5","2022-07-18","03:00:38.435783"
742,"cambio","[False, False, False, False, False, True]","c",0.3333333333333333,"62d4ccd8f1686d76900585cb","2022-07-18","03:00:41.617050"
743,"seguro","[True, False, False, False, False, True]","e_u",0.5,"62d4ccd8f1686d76900585cb","2022-07-18","03:00:44.118975"
744,"sujeto","[True, True, False, True, False, True]","",0.6666666666666666,"62d4ccd8f1686d76900585cb","2022-07-18","03:00:45.315980"
745,"suceso","[True, True, True, True, True, True]","",1,"62d4ccd8f1686d76900585cb","2022-07-18","03:00:46.372917"
746,"descubria","[False, True, False, False, False, False, False, False, False]","s_c_i_a",0.3333333333333333,"62d4cce1f1686d76900585d1","2022-07-18","03:00:50.253121"
747,"metalicos","[True, True, False, False, False, False, False, False, True]","a_i_c",0.5555555555555556,"62d4cce1f1686d76900585d1","2022-07-18","03:00:51.276194"
748,"mexicanas","[True, True, True, True, True, True, True, True, True]","",1,"62d4cce1f1686d76900585d1","2022-07-18","03:00:52.256049"
749,"punto","[True, False, False, False, False]","n_o",0.4,"62d4cce6f1686d76900585d6","2022-07-18","03:00:55.292900"
750,"poder","[True, True, False, True, False]","",0.6,"62d4cce6f1686d76900585d6","2022-07-18","03:00:56.218587"
751,"posen","[True, True, True, True, True]","",1,"62d4cce6f1686d76900585d6","2022-07-18","03:00:57.100757"
752,"cultivos","[False, False, False, False, False, False, False, False]","t_o_s",0.125,"62d4ccebf1686d76900585db","2022-07-18","03:01:00.272902"
753,"fomentar","[False, False, False, False, False, False, False, False]","o_e_t_r",0.25,"62d4ccebf1686d76900585db","2022-07-18","03:01:01.216138"
754,"desperto","[True, True, True, True, True, True, True, True]","",1,"62d4ccebf1686d76900585db","2022-07-18","03:01:02.116706"
755,"cambio","[False, False, False, False, True, False]","",0.16666666666666666,"62d4ccf0f1686d76900585e0","2022-07-18","03:01:05.517280"
756,"seguir","[False, False, False, False, True, False]","e",0.16666666666666666,"62d4ccf0f1686d76900585e0","2022-07-18","03:01:06.674273"
757,"nizein","[False, True, False, False, True, False]","e",0.3333333333333333,"62d4ccf0f1686d76900585e0","2022-07-18","03:01:07.580548"
758,"willie","[True, True, True, True, True, True]","",1,"62d4ccf0f1686d76900585e0","2022-07-18","03:01:08.582100"
759,"punto","[False, False, False, False, False]","o",0.2,"62d4ccf6f1686d76900585e6","2022-07-18","03:01:11.879982"
760,"lagos","[False, False, False, True, True]","g",0.6,"62d4ccf6f1686d76900585e6","2022-07-18","03:01:12.897497"
761,"ricos","[False, True, False, True, True]","r",0.6,"62d4ccf6f1686d76900585e6","2022-07-18","03:01:13.800426"
762,"hijos","[False, True, False, True, True]","",0.6,"62d4ccf6f1686d76900585e6","2022-07-18","03:01:14.900286"
763,"vikos","[False, True, False, True, True]","",0.6,"62d4ccf6f1686d76900585e6","2022-07-18","03:01:17.082009"
764,"ciertas","[False, True, False, False, False, False, True]","",0.2857142857142857,"62d4ccfff1686d76900585ed","2022-07-18","03:01:20.254426"
765,"dibujos","[False, True, False, False, False, True, True]","",0.42857142857142855,"62d4ccfff1686d76900585ed","2022-07-18","03:01:21.437482"
766,"filipos","[True, True, True, False, False, True, True]","",0.7142857142857143,"62d4ccfff1686d76900585ed","2022-07-18","03:01:22.357445"
767,"filosos","[True, True, True, True, True, True, True]","",1,"62d4ccfff1686d76900585ed","2022-07-18","03:01:23.194284"
768,"migraciones","[False, False, False, False, False, False, True, False, False, True, True]","i_r_a_c_o_n",0.45454545454545453,"62d4cd05f1686d76900585f3","2022-07-18","03:01:26.014312"
769,"bronquiales","[False, False, False, False, False, False, True, True, False, True, True]","r_o_n_l",0.5454545454545454,"62d4cd05f1686d76900585f3","2022-07-18","03:01:26.974308"
770,"conciliares","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4cd05f1686d76900585f3","2022-07-18","03:01:27.877439"
771,"computables","[False, False, False, False, False, False, False, False, False, False, False]","o_t_l_e_s",0.18181818181818182,"62d4cd09f1686d76900585f8","2022-07-18","03:01:30.700198"
772,"restringido","[False, True, False, False, False, False, False, False, False, False, False]","s_t_n_o",0.36363636363636365,"62d4cd09f1686d76900585f8","2022-07-18","03:01:31.694337"
773,"yellowstone","[True, True, True, True, True, True, True, True, True, True, True]","",1,"62d4cd09f1686d76900585f8","2022-07-18","03:01:32.637577"
774,"cambio","[False, False, False, False, False, False]","a_m_o",0.3333333333333333,"62d4cd0ef1686d76900585fd","2022-07-18","03:01:35.517614"
775,"vuelos","[False, False, False, False, False, False]","e_o",0.16666666666666666,"62d4cd0ef1686d76900585fd","2022-07-18","03:01:36.434317"
